203912	 123	 158687961	 30.10	 36.45	 0	 3.00	 -1.00	 26.46	 54.57	 0.2115
203912	 123	 157944195	 34.82	 13.38	 1	 2.18	 -1.00	 22.76	 56.09	 0.0000
203912	 123	 158230515	 26.47	 20.76	 1	 2.17	 -1.00	 7.22	 27.64	 0.0971
203912	 123	 157688719	 36.58	 20.22	 0	 3.04	 -1.00	 21.58	 4.36	 0.4886
203912	 123	 157856319	 45.44	 21.81	 1	 1.16	 -1.00	 18.04	 56.08	 0.0000
203912	 123	 158676159	 27.73	 23.48	 1	 2.55	 0.26	 14.81	 40.53	 0.0575
203912	 123	 158206874	 44.56	 77.64	 1	 2.24	 0.04	 15.41	 46.16	 0.0990
203912	 123	 158579626	 34.35	 21.63	 1	 0.24	 -1.00	 16.06	 46.12	 0.0000
203912	 123	 157953376	 23.55	 15.55	 0	 1.04	 -1.00	 24.69	 47.62	 0.0000
203912	 123	 158298248	 52.82	 21.68	 1	 2.61	 -1.00	 26.36	 70.76	 0.0000
203912	 123	 158376888	 96.17	 57.97	 1	 2.82	 0.11	 11.89	 1.38	 0.0042
203912	 123	 158522808	 61.63	 27.24	 0	 2.89	 0.08	 21.96	 69.48	 0.2566
203912	 123	 158634672	 35.55	 26.33	 1	 2.72	 0.03	 21.16	 50.67	 0.0133
203912	 123	 158773512	 55.28	 59.91	 1	 3.02	 0.13	 61.12	 103.30	 0.0052
203912	 123	 158799472	 35.80	 38.65	 1	 3.13	 0.16	 10.69	 25.03	 0.0193
203912	 123	 158683164	 23.99	 40.98	 0	 3.08	 0.09	 16.42	 11.21	 0.3572
203912	 124	 159683797	 54.20	 60.72	 1	 3.04	 -1.00	 23.23	 50.98	 0.0567
203912	 124	 159768101	 56.39	 58.84	 1	 2.93	 0.13	 26.57	 72.97	 0.0000
203912	 124	 160008213	 23.48	 31.44	 1	 2.92	 0.10	 38.43	 9.78	 0.0819
203912	 124	 159002111	 44.95	 75.78	 1	 2.60	 0.15	 52.86	 51.75	 0.0000
203912	 124	 159087471	 34.12	 27.41	 1	 1.37	 -1.00	 9.36	 8.71	 0.0000
203912	 124	 159219111	 34.74	 42.53	 1	 2.91	 0.13	 37.28	 58.95	 0.0099
203912	 124	 159737791	 30.56	 24.95	 1	 1.37	 -1.00	 21.38	 46.14	 0.0598
203912	 124	 158844282	 41.38	 41.80	 1	 3.04	 -1.00	 26.68	 50.48	 0.0008
203912	 124	 159606626	 96.16	 68.19	 0	 2.88	 0.01	 27.22	 97.17	 0.4426
203912	 124	 159015376	 38.53	 34.52	 1	 1.86	 0.30	 3.71	 22.98	 0.0364
203912	 124	 159220552	 44.23	 54.96	 1	 3.14	 0.19	 7.08	 14.82	 0.0000
203912	 124	 159299592	 43.03	 69.00	 1	 2.98	 0.20	 8.18	 26.97	 0.0000
203912	 124	 159828600	 40.70	 14.54	 1	 1.44	 -1.00	 48.96	 9.20	 0.0750
203912	 124	 159187109	 268.37	 231.93	 1	 2.56	 0.08	 90.85	 85.71	 0.0029
203912	 124	 159415996	 31.01	 15.94	 1	 2.98	 -1.00	 41.02	 4.22	 0.0915
203912	 124	 159694084	 37.35	 23.31	 1	 2.54	 0.17	 17.43	 38.24	 0.0196
203912	 124	 159827356	 44.46	 0.00	 1	 1.90	 0.00	 10.31	 42.49	 0.0382
203912	 124	 158840007	 30.12	 28.80	 1	 3.04	 -1.00	 33.75	 62.85	 0.0233
203912	 124	 158836631	 64.30	 39.54	 1	 2.54	 0.26	 43.96	 104.13	 0.0923
203912	 124	 159448263	 39.29	 29.27	 0	 2.56	 0.89	 5.08	 11.20	 0.1641
203912	 124	 159763319	 48.73	 62.80	 1	 3.01	 0.35	 20.84	 43.55	 0.0059
203912	 124	 159940079	 28.15	 12.61	 1	 2.14	 -1.00	 48.13	 73.60	 0.0476
203912	 124	 158964147	 28.19	 14.02	 0	 2.82	 0.08	 9.67	 19.89	 0.2387
203912	 124	 159304939	 52.86	 55.99	 0	 3.04	 0.51	 16.65	 55.08	 0.2525
203912	 124	 159407243	 27.57	 15.50	 1	 2.28	 0.24	 12.78	 37.38	 0.0333
203912	 124	 159510403	 32.41	 18.17	 1	 2.06	 -1.00	 33.38	 65.77	 0.0000
203912	 124	 159870059	 74.60	 88.20	 0	 2.89	 0.38	 16.36	 68.94	 0.3109
203912	 124	 159857851	 21.79	 55.95	 1	 3.09	 0.13	 27.03	 44.02	 0.0488
203912	 124	 160022291	 32.08	 35.69	 0	 2.85	 0.13	 2.27	 15.84	 0.0465
203912	 124	 158916304	 48.10	 39.24	 1	 2.72	 0.16	 19.51	 23.99	 0.0491
203912	 124	 159762960	 32.72	 32.22	 1	 3.02	 0.05	 65.42	 41.18	 0.0174
203912	 124	 159911056	 25.81	 41.79	 1	 3.06	 0.16	 25.74	 47.66	 0.0766
203912	 124	 158903721	 39.97	 50.84	 1	 2.92	 -1.00	 36.16	 69.37	 0.0344
203912	 124	 158843161	 58.92	 39.97	 0	 3.08	 0.18	 31.04	 85.50	 0.2504
203912	 124	 159039001	 37.13	 20.29	 1	 2.51	 -1.00	 49.50	 62.23	 0.0000
203912	 124	 159232473	 42.25	 14.38	 1	 2.12	 -1.00	 21.92	 26.00	 0.0000
203912	 124	 159596609	 49.26	 39.56	 1	 2.42	 0.08	 16.23	 42.27	 0.0273
203912	 124	 159021401	 33.09	 0.00	 0	 0.57	 0.00	 34.48	 66.03	 0.0109
203912	 124	 159267593	 48.28	 41.94	 0	 2.84	 0.07	 37.32	 77.85	 0.5560
203912	 124	 159289681	 75.07	 17.14	 1	 1.18	 0.17	 46.38	 117.95	 0.0036
203912	 124	 159459225	 45.10	 91.24	 0	 3.09	 0.13	 40.40	 24.37	 0.4382
203912	 124	 159018252	 34.14	 15.04	 1	 0.48	 -1.00	 64.01	 90.92	 0.0000
203912	 124	 159097524	 26.58	 51.85	 0	 2.93	 0.14	 24.25	 28.07	 0.2543
203912	 124	 159603156	 37.04	 34.96	 1	 1.57	 -1.00	 1.86	 10.47	 0.1348
203912	 124	 158853947	 31.45	 71.35	 1	 2.10	 0.04	 12.12	 14.47	 0.0000
203912	 124	 158958563	 63.60	 100.63	 0	 2.71	 0.09	 47.62	 96.96	 0.2720
203912	 124	 159169755	 34.00	 61.48	 1	 3.09	 -1.00	 23.47	 0.82	 0.0809
203912	 124	 158925498	 37.29	 56.22	 1	 3.02	 0.13	 27.34	 57.19	 0.1298
203912	 124	 159156170	 34.72	 66.61	 0	 3.13	 0.01	 18.94	 20.01	 0.2464
203912	 124	 159326562	 23.50	 23.19	 1	 1.42	 -1.00	 26.99	 35.59	 0.0397
203912	 124	 159437986	 51.40	 50.52	 1	 3.11	 0.22	 6.89	 33.14	 0.0036
203912	 124	 159536954	 65.94	 82.59	 1	 2.98	 0.11	 30.60	 88.55	 0.0562
203912	 124	 159899938	 36.60	 22.08	 1	 1.57	 0.68	 84.64	 111.30	 0.0131
203912	 124	 159959650	 55.10	 107.31	 1	 2.60	 -1.00	 26.36	 73.62	 0.0149
203912	 124	 158939782	 42.03	 45.90	 0	 2.95	 0.13	 37.31	 8.36	 0.2226
203912	 124	 158971102	 38.07	 47.24	 1	 2.84	 0.15	 14.96	 38.02	 0.0000
203912	 124	 159006486	 32.04	 35.44	 0	 3.07	 0.24	 32.17	 63.56	 0.2760
203912	 124	 159167566	 39.95	 16.11	 1	 0.86	 0.21	 15.87	 42.51	 0.0000
203912	 124	 159750550	 40.22	 55.61	 1	 2.82	 0.06	 42.06	 0.23	 0.0449
203912	 124	 159945486	 50.56	 104.00	 0	 1.72	 0.09	 37.46	 68.36	 0.2111
203912	 219	 270567092	 46.59	 26.39	 0	 2.74	 0.09	 36.23	 81.85	 0.3108
203912	 219	 271216121	 30.58	 21.84	 1	 2.89	 0.22	 14.92	 40.33	 0.0000
203912	 219	 270612209	 75.32	 30.51	 1	 2.84	 0.15	 25.14	 86.78	 0.0000
203912	 219	 270666193	 32.63	 12.72	 0	 1.66	 -1.00	 7.24	 30.60	 0.0150
203912	 219	 271265774	 26.03	 32.65	 1	 3.14	 0.21	 14.49	 26.08	 0.0774
203912	 219	 270904178	 55.14	 34.82	 1	 2.43	 -1.00	 24.96	 52.83	 0.0080
203912	 219	 271335663	 42.16	 20.58	 1	 0.86	 0.10	 16.34	 4.66	 0.0000
203912	 219	 271598591	 43.78	 142.63	 1	 3.08	 0.20	 16.73	 52.64	 0.1211
203912	 219	 271621823	 139.25	 91.03	 1	 2.96	 0.18	 45.51	 141.94	 0.0000
203912	 219	 270816408	 59.67	 37.47	 1	 3.04	 0.17	 10.01	 21.58	 0.0700
203912	 219	 270976560	 28.01	 26.93	 1	 3.12	 0.24	 15.24	 40.93	 0.0845
203912	 219	 270999215	 53.76	 33.86	 1	 2.23	 -1.00	 22.34	 19.12	 0.0188
203912	 219	 271080940	 29.69	 25.34	 0	 2.10	 0.20	 22.28	 0.18	 0.1513
203912	 219	 271343556	 34.38	 40.25	 0	 3.05	 0.73	 23.23	 34.69	 0.5818
203912	 219	 271109574	 38.87	 10.45	 1	 2.22	 -1.00	 14.18	 7.94	 0.0000
203912	 219	 271187686	 30.90	 27.91	 0	 2.78	 0.11	 5.55	 14.20	 0.5889
203912	 219	 271217998	 49.49	 40.20	 1	 2.70	 0.08	 13.35	 15.11	 0.0000
203912	 219	 271245942	 45.34	 46.08	 1	 2.40	 0.07	 24.52	 21.15	 0.0240
203912	 219	 271634086	 48.23	 44.70	 1	 2.87	 -1.00	 18.85	 60.04	 0.0210
203912	 219	 271228226	 41.98	 12.86	 1	 1.19	 -1.00	 11.38	 42.64	 0.0000
203912	 219	 270782221	 25.71	 47.41	 0	 3.01	 0.95	 29.60	 5.83	 0.1513
203912	 219	 270739149	 42.47	 23.86	 1	 2.91	 0.12	 9.02	 27.27	 0.0003
203912	 219	 271111066	 26.62	 36.22	 0	 3.08	 0.05	 37.98	 57.36	 0.1879
203912	 219	 271191162	 44.38	 0.00	 1	 2.43	 0.00	 17.34	 5.35	 0.0000
203912	 219	 270899758	 31.81	 56.48	 1	 3.10	 0.08	 33.00	 33.32	 0.0000
203912	 219	 270997446	 37.85	 14.83	 1	 2.93	 -1.00	 26.24	 5.72	 0.0708
203912	 219	 271333107	 30.21	 69.81	 0	 2.82	 -1.00	 15.14	 17.72	 0.4665
203912	 219	 271617331	 58.85	 45.83	 1	 2.48	 0.10	 19.02	 2.03	 0.0810
203912	 219	 270831588	 58.00	 15.28	 1	 2.06	 -1.00	 20.13	 14.43	 0.0000
203912	 219	 270863300	 72.89	 81.51	 0	 2.62	 0.40	 29.08	 9.71	 0.0502
203912	 219	 270631650	 32.34	 29.13	 1	 2.86	 -1.00	 16.95	 19.34	 0.0000
203912	 219	 270671322	 49.80	 14.95	 1	 1.96	 -1.00	 9.67	 22.20	 0.0000
203912	 219	 271089552	 26.75	 16.13	 1	 2.34	 0.67	 36.43	 62.30	 0.0000
203912	 219	 271248376	 41.16	 40.99	 1	 0.35	 0.14	 44.80	 85.47	 0.0000
203912	 219	 270617390	 33.06	 45.28	 1	 1.66	 0.01	 19.59	 39.06	 0.0000
203912	 219	 270581950	 35.58	 124.78	 1	 1.54	 0.12	 41.98	 61.25	 0.0318
203912	 219	 271200619	 45.16	 51.63	 0	 2.59	 0.04	 11.58	 4.04	 0.1515
203912	 219	 270563544	 21.75	 28.86	 1	 3.06	 -1.00	 25.64	 8.47	 0.0000
203912	 219	 271221085	 46.60	 32.97	 0	 2.78	 0.33	 12.30	 38.25	 0.0103
203912	 219	 270589759	 36.57	 22.40	 1	 1.58	 0.42	 31.06	 67.25	 0.0000
203912	 219	 270638471	 30.89	 22.08	 0	 1.99	 0.53	 20.45	 33.55	 0.1853
203912	 219	 270869791	 44.09	 52.39	 1	 3.13	 0.19	 16.96	 4.71	 0.0699
203912	 219	 271086548	 38.12	 24.87	 1	 0.98	 0.06	 17.07	 50.66	 0.0000
203912	 219	 271662236	 31.95	 44.30	 0	 2.93	 0.59	 21.86	 26.19	 0.0000
203912	 219	 270836835	 21.04	 27.88	 1	 3.11	 0.50	 26.46	 33.45	 0.0115
203912	 219	 270925851	 42.82	 11.11	 1	 2.89	 0.22	 37.25	 20.18	 0.0000
203912	 220	 271714516	 22.77	 17.87	 1	 3.00	 -1.00	 44.82	 34.27	 0.0190
203912	 220	 271833852	 25.35	 28.36	 0	 2.75	 0.23	 38.59	 24.65	 0.1592
203912	 220	 272039388	 75.91	 51.46	 1	 2.75	 0.01	 49.13	 61.88	 0.0036
203912	 220	 272567294	 39.35	 86.83	 0	 3.04	 0.04	 59.96	 10.22	 0.5550
203912	 220	 271932616	 60.99	 52.97	 1	 0.63	 0.16	 19.08	 38.01	 0.0010
203912	 220	 272041832	 37.26	 38.84	 1	 2.90	 0.09	 16.56	 31.25	 0.0315
203912	 220	 272173792	 42.99	 63.54	 1	 2.93	 -1.00	 37.49	 10.38	 0.0232
203912	 220	 272073833	 51.21	 61.41	 1	 3.11	 -1.00	 30.22	 35.39	 0.0743
203912	 220	 271685558	 58.12	 88.32	 0	 3.10	 0.24	 22.26	 20.94	 0.4100
203912	 220	 272295208	 45.02	 53.52	 1	 3.11	 0.34	 17.48	 49.40	 0.0614
203912	 220	 272356680	 74.77	 52.89	 1	 3.10	 0.08	 10.47	 3.09	 0.1089
203912	 220	 272513688	 40.78	 0.00	 1	 1.91	 0.00	 46.67	 86.58	 0.0084
203912	 220	 271897133	 34.38	 39.79	 1	 2.95	 0.04	 20.39	 50.81	 0.1021
203912	 220	 272359007	 40.26	 33.42	 1	 2.58	 -1.00	 21.87	 1.61	 0.0000
203912	 220	 272483351	 24.03	 25.62	 1	 2.90	 0.20	 5.48	 14.70	 0.0000
203912	 220	 272391615	 69.25	 101.28	 0	 2.94	 0.11	 48.79	 91.06	 0.2747
203912	 220	 272594215	 44.90	 41.41	 1	 2.96	 0.15	 22.55	 5.25	 0.0000
203912	 220	 272686335	 24.10	 38.27	 1	 3.07	 0.04	 32.99	 15.88	 0.0787
203912	 220	 272686650	 37.28	 12.35	 1	 0.68	 -1.00	 36.09	 72.46	 0.0268
203912	 220	 271994411	 37.89	 43.31	 1	 3.08	 0.17	 7.78	 5.09	 0.0000
203912	 220	 271791937	 42.09	 12.87	 1	 1.32	 -1.00	 56.22	 96.49	 0.0166
203912	 220	 272392539	 30.64	 15.23	 1	 2.28	 -1.00	 27.00	 57.32	 0.0000
203912	 220	 272392115	 25.75	 76.51	 1	 0.62	 0.02	 63.63	 80.44	 0.0089
203912	 220	 272519219	 29.50	 31.27	 1	 3.13	 0.48	 30.59	 57.99	 0.0000
203912	 220	 271805963	 43.94	 60.94	 0	 2.17	 0.10	 27.13	 57.23	 0.2696
203912	 220	 272313797	 20.80	 30.63	 1	 2.47	 0.55	 22.86	 33.01	 0.1498
203912	 220	 272544821	 42.78	 49.67	 1	 3.12	 -1.00	 46.02	 86.88	 0.0095
203912	 220	 272571109	 53.54	 69.56	 0	 2.79	 0.12	 12.77	 25.27	 0.1511
203912	 220	 272363801	 22.91	 27.35	 1	 2.84	 -1.00	 5.55	 14.69	 0.0181
203912	 220	 271939738	 32.26	 11.35	 1	 3.02	 0.54	 30.09	 61.16	 0.0000
203912	 220	 272511676	 49.69	 18.89	 1	 2.02	 -1.00	 20.97	 60.93	 0.0000
203912	 220	 272630772	 102.54	 75.67	 1	 3.05	 0.14	 2.86	 3.78	 0.0000
203912	 220	 272742732	 26.78	 37.66	 0	 2.58	 -1.00	 44.56	 27.08	 0.2018
203912	 220	 272223196	 86.90	 89.56	 1	 2.99	 0.10	 45.57	 77.26	 0.0112
203912	 220	 272220540	 71.60	 125.70	 1	 3.06	 0.20	 36.33	 40.61	 0.0176
203912	 220	 272349486	 31.73	 32.83	 1	 2.51	 -1.00	 42.27	 34.82	 0.0095
203912	 220	 272362678	 32.18	 15.56	 1	 1.31	 -1.00	 32.35	 36.96	 0.0000
203912	 220	 272522806	 45.89	 62.95	 1	 2.90	 -1.00	 21.64	 22.03	 0.0213
203912	 220	 271766447	 51.06	 73.26	 0	 3.13	 0.08	 10.29	 45.78	 0.2098
203912	 220	 271920207	 30.90	 25.62	 1	 1.44	 -1.00	 36.77	 47.03	 0.0051
203912	 220	 272105415	 73.00	 67.52	 0	 3.07	 -1.00	 8.70	 13.41	 0.5204
203912	 220	 271873402	 31.10	 53.32	 1	 2.99	 -1.00	 26.57	 54.70	 0.0005
203912	 220	 272462052	 30.47	 27.32	 1	 0.58	 0.08	 55.82	 65.78	 0.0000
203912	 220	 272568455	 30.07	 65.75	 1	 2.34	 -1.00	 23.15	 15.54	 0.0092
