1	60454	24162365	52.94	istight1	13.51	9.35
1	60465	24166786	48.55	istight1	12.52	7.91
1	65900	26338933	63.81	istight1	7.89	15.00
1	84623	33822252	53.32	istight1	18.55	11.97
1	113526	45374207	78.79	istight1	16.71	4.13
1	113526	45374334	47.10	istight1	17.11	12.57
1	4685	1872780	63.11	istight1	14.47	11.83
1	5409	2161873	47.91	istight1	14.60	3.91
1	20722	8282055	55.97	istight1	1.37	16.51
1	21460	8576883	49.11	istight1	5.45	7.85
1	21483	8586049	46.51	istight1	6.11	1.72
1	82524	32983220	67.85	istight1	4.85	11.87
1	66171	26447412	98.15	istight1	8.53	8.32
1	75700	30255855	80.71	istight1	7.95	4.81
1	20112	8038196	54.85	istight1	12.55	9.74
1	20775	8303311	47.72	istight1	12.11	12.75
1	20790	8309405	121.14	istight1	15.77	10.64
1	26116	10438220	47.23	istight1	6.91	3.06
1	60483	24173793	46.67	istight1	4.67	2.40
1	66207	26461664	49.63	istight1	0.57	9.20
1	65802	26299983	53.86	istight1	11.14	13.34
1	65809	26302456	46.63	istight1	2.17	9.50
1	963	384967	79.99	istight1	19.47	12.22
1	1401	559620	73.05	istight1	12.10	2.38
1	1411	563943	59.99	istight1	13.44	9.57
1	1420	567288	45.07	istight1	12.29	15.70
1	3070	1227161	56.71	istight0	3.41	5.41
1	13922	5564303	46.65	istight1	19.62	11.78
1	13930	5567333	46.75	istight1	11.09	5.71
1	4681	1871019	65.33	istight1	6.67	11.29
1	4737	1893398	67.06	istight1	10.72	10.30
1	4740	1894495	49.73	istight1	9.75	11.02
1	4744	1896366	47.03	istight1	18.94	1.09
1	30253	12091500	45.91	istight1	14.58	17.37
1	30259	12093929	55.17	istight1	4.63	11.10
1	45933	18358442	89.18	istight1	16.32	7.02
1	53079	21214777	50.62	istight1	10.74	1.36
1	18147	7253141	45.84	istight1	5.81	1.17
1	18272	7302966	46.05	istight1	17.93	0.70
1	18317	7321079	51.68	istight1	9.35	9.61
1	18321	7322405	46.91	istight1	1.21	14.31
1	18342	7331014	46.52	istight1	10.76	10.39
1	30634	12243919	66.73	istight1	10.84	18.43
1	53692	21459745	78.48	istight1	9.95	1.63
1	165991	66343364	45.89	istight1	18.27	11.96
1	171729	68636487	57.04	istight1	4.21	8.27
1	171731	68637588	90.33	istight1	19.71	7.00
1	172409	68908433	48.30	istight1	5.09	18.58
1	172417	68911815	57.98	istight1	11.10	1.45
1	25665	10257681	48.81	istight1	2.41	5.69
1	42533	16999989	69.49	istight1	3.54	19.55
1	42548	17005600	55.54	istight1	5.65	10.12
1	36987	14782824	50.52	istight1	5.76	12.69
1	37003	14789394	53.53	istight1	6.63	11.62
1	60522	24189359	48.35	istight1	12.21	10.16
1	60532	24193417	46.93	istight1	8.34	15.75
1	6849	2737226	47.79	istight1	16.35	16.10
1	110306	44086947	53.74	istight0	2.59	2.47
1	10847	4335303	69.82	istight1	9.62	4.15
1	27660	11054939	77.78	istight1	14.07	6.32
1	27663	11056368	47.65	istight1	3.52	5.89
1	117848	47101210	47.56	istight1	11.01	19.45
1	117946	47140704	46.36	istight1	11.52	9.90
1	154777	61861551	47.53	istight1	10.75	1.28
1	6295	2515701	62.89	istight1	18.01	6.43
1	6639	2653522	122.65	istight1	19.95	16.82
1	6869	2745428	49.70	istight1	11.19	8.18
1	7023	2807096	101.82	istight1	18.97	7.97
1	7023	2807113	45.29	istight1	2.57	19.38
1	7392	2954472	45.28	istight1	12.32	6.89
1	10578	4227960	51.81	istight1	13.01	11.66
1	10697	4275418	57.61	istight1	7.55	5.85
1	110525	44174513	52.73	istight1	17.66	1.02
1	22462	8977987	89.26	istight1	16.49	17.76
1	75063	30001128	60.29	istight1	12.71	0.55
1	75238	30071122	60.26	istight1	3.51	3.37
1	75458	30159013	47.69	istight1	4.69	9.67
1	76005	30377835	49.22	istight1	4.95	1.09
1	76005	30377918	49.07	istight1	9.77	16.89
1	18192	7271128	48.05	istight1	3.21	13.59
1	24216	9678536	54.00	istight1	9.91	4.81
1	956	382382	48.71	istight1	8.50	8.04
1	17528	7005531	45.92	istight1	4.15	19.77
1	17572	7023170	64.07	istight1	8.95	6.44
1	36968	14775419	48.67	istight0	18.86	11.94
1	24967	9979197	46.50	istight1	8.33	0.07
1	24976	9982647	65.06	istight0	3.02	9.87
1	154788	61865813	97.63	istight1	18.60	8.07
1	10411	4161063	56.60	istight1	15.95	19.43
1	11169	4464304	45.60	istight1	10.35	7.85
1	106230	42458153	148.25	istight1	17.42	6.66
1	131494	52555564	46.28	istight1	4.50	17.68
1	137041	54772447	51.27	istight1	17.64	10.98
1	153380	61302985	54.46	istight1	9.05	16.84
1	153467	61337775	57.26	istight1	17.40	11.86
1	153467	61337881	105.38	istight1	6.65	8.89
1	153503	61352270	49.90	istight1	3.34	14.56
1	153588	61386355	47.31	istight1	14.85	14.28
1	153587	61385674	72.29	istight1	5.19	15.71
1	153656	61413589	57.02	istight1	10.58	19.63
1	153754	61452484	56.98	istight1	18.57	10.13
1	119566	47788224	52.75	istight1	14.44	8.83
1	119571	47790005	74.62	istight1	5.43	6.23
1	119573	47790914	51.11	istight1	17.78	3.57
1	144372	57702585	46.11	istight1	19.93	0.53
1	154017	61557507	45.32	istight1	14.76	4.16
1	154376	61700849	45.62	istight1	8.77	15.82
1	164837	65882309	45.53	istight1	13.77	0.19
1	6438	2572817	45.79	istight1	12.34	0.09
1	6279	2509255	46.80	istight1	6.17	11.12
1	67791	27094582	55.68	istight1	3.61	4.62
1	68354	27319740	45.52	istight1	11.40	11.15
1	14491	5791653	47.39	istight1	4.20	2.21
1	33023	13198656	47.19	istight1	4.11	13.78
1	68452	27359195	45.86	istight1	15.99	12.67
1	105446	42144530	47.60	istight1	16.21	15.68
1	143313	57279295	68.79	istight1	9.48	1.39
1	143314	57279711	45.77	istight1	6.89	19.68
1	143469	57341936	53.66	istight1	1.92	14.54
1	144094	57591225	45.25	istight1	9.90	5.12
1	144094	57591285	45.58	istight1	14.96	12.01
1	144433	57727025	59.89	istight1	12.96	12.92
1	167488	66941687	46.68	istight1	10.10	2.61
1	167490	66942613	48.66	istight1	14.75	2.47
1	6552	2618716	46.79	istight1	10.44	8.76
1	6556	2620102	66.35	istight1	15.50	14.90
1	153494	61348701	65.43	istight1	2.14	4.60
1	153494	61348749	50.64	istight1	4.98	2.56
1	153594	61388695	101.62	istight1	10.15	4.10
1	153652	61411622	45.59	istight1	5.26	6.25
1	153623	61400361	47.46	istight1	16.58	8.64
1	154365	61696453	55.73	istight1	9.66	18.81
1	154281	61662934	47.25	istight1	15.13	19.69
1	74799	29895730	52.25	istight1	15.13	7.83
1	119492	47758588	80.32	istight1	9.55	15.49
1	124393	49717529	51.29	istight1	4.33	14.92
1	6422	2566509	46.99	istight1	15.72	15.34
1	6567	2624407	63.51	istight1	13.93	1.28
1	137031	54768664	47.42	istight1	3.57	5.86
1	10998	4395886	48.00	istight1	10.49	7.70
1	11144	4454045	59.70	istight1	14.44	18.96
1	11144	4454141	54.31	istight1	1.73	16.91
1	67911	27142600	48.75	istight1	13.81	1.55
1	67906	27140573	46.31	istight1	2.71	18.97
1	67915	27144115	48.64	istight1	16.69	17.88
1	68711	27462470	68.94	istight1	16.56	0.64
1	13980	5587362	56.04	istight1	7.17	8.78
1	14320	5723503	49.63	istight1	4.76	17.50
1	14392	5752354	63.98	istight1	6.08	10.89
1	21951	8773222	47.06	istight1	13.76	7.85
1	33694	13467069	45.92	istight1	3.70	18.33
1	10876	4346948	47.28	istight1	3.13	14.74
1	10876	4346987	45.84	istight1	4.62	18.19
1	44596	17824108	57.17	istight1	16.43	0.84
1	118390	47318204	46.42	istight1	5.95	1.42
1	144595	57791948	88.31	istight1	13.51	0.38
1	152746	61049428	59.80	istight1	4.06	12.57
1	7444	2975236	79.50	istight1	6.69	19.52
1	10051	4017070	56.15	istight1	15.38	18.06
1	10062	4021218	49.45	istight1	19.94	11.53
1	67628	27029562	47.21	istight1	2.66	5.84
1	105419	42133662	79.02	istight1	19.27	7.71
1	136449	54535939	54.26	istight1	1.65	0.10
1	152786	61065393	62.07	istight1	10.76	19.22
1	152894	61108729	46.38	istight1	7.21	12.89
1	154109	61594150	88.07	istight1	18.64	3.73
1	154131	61602818	48.61	istight1	1.08	8.58
1	154227	61641538	52.22	istight1	12.81	7.60
1	22290	8909147	79.14	istight1	19.70	8.95
1	118962	47546521	45.47	istight1	3.27	9.05
1	32983	13182514	55.57	istight1	8.32	9.58
1	33420	13357296	61.68	istight1	4.65	11.06
1	33590	13425560	52.93	istight1	2.59	11.34
1	74637	29831160	55.66	istight1	10.74	2.20
1	112764	45069244	45.94	istight1	7.85	16.04
1	14486	5789664	47.15	istight1	7.27	12.34
1	105454	42147882	50.72	istight1	6.19	13.78
1	137245	54854093	66.92	istight1	3.11	8.79
1	153222	61239786	203.25	istight1	14.73	16.54
1	153453	61332096	47.14	istight1	19.53	9.23
1	154146	61609076	47.92	istight1	14.41	19.93
1	6266	2504320	51.32	istight1	1.90	2.98
1	7056	2820330	56.13	istight0	14.78	16.43
1	10388	4151905	46.76	istight1	4.14	11.74
1	10415	4162472	49.67	istight1	12.16	15.77
1	44423	17755139	70.37	istight1	10.27	12.23
1	118381	47314449	48.28	istight1	3.58	12.03
1	118381	47314601	50.90	istight1	8.52	18.56
1	118385	47316320	79.94	istight1	18.90	10.07
1	118396	47320496	47.69	istight1	3.25	6.90
1	118748	47461544	50.83	istight1	3.38	17.11
1	6297	2516717	52.06	istight1	16.59	9.66
1	10063	4021942	67.96	istight1	15.02	7.21
1	10401	4156855	243.71	istight1	7.33	6.41
1	10416	4163174	47.40	istight1	7.64	16.33
1	10548	4215990	45.02	istight1	12.63	15.69
1	22323	8922135	45.39	istight1	15.09	10.53
1	22323	8922315	70.94	istight1	13.91	19.00
1	5233	2091306	62.09	istight1	13.82	5.54
1	6080	2430222	48.51	istight1	5.29	13.84
1	44387	17740534	52.41	istight1	8.13	15.59
1	6513	2603124	117.33	istight1	17.07	8.28
1	6720	2685609	59.77	istight1	16.63	16.21
1	7437	2972636	198.63	istight1	6.69	19.64
1	80092	32010821	46.19	istight1	9.03	7.01
1	80092	32011028	46.21	istight1	6.40	2.31
1	6267	2504716	92.01	istight1	12.05	3.60
1	6275	2507751	45.62	istight1	10.33	8.89
1	6417	2564598	47.07	istight1	19.18	1.64
1	10413	4161640	45.02	istight1	7.43	15.54
1	10732	4289229	56.09	istight1	6.81	17.28
1	44681	17858062	62.84	istight1	19.88	10.13
1	81034	32387726	54.46	istight1	16.21	5.12
1	81181	32446689	48.00	istight1	10.10	9.86
1	154132	61603237	72.49	istight1	1.88	4.83
1	155045	61968637	45.99	istight1	6.28	17.18
1	155050	61970669	76.53	istight1	15.45	4.76
1	105115	42012397	48.51	istight1	0.81	3.05
1	68476	27368580	77.96	istight1	6.59	16.91
1	105109	42009694	52.17	istight1	13.19	16.45
1	11597	4634808	86.84	istight1	16.37	7.68
1	11597	4634945	72.00	istight1	11.25	1.79
1	11769	4703875	50.74	istight1	7.06	18.46
1	13534	5409478	45.72	istight1	3.54	6.45
1	92698	37049237	50.83	istight1	4.03	15.46
1	92698	37049310	50.27	istight1	2.46	10.62
1	101492	40564400	47.65	istight1	19.95	8.88
1	58131	23233979	52.21	istight1	6.74	5.48
1	68815	27503970	47.07	istight1	13.87	16.63
1	106433	42539094	46.36	istight1	16.95	16.26
1	90030	35983333	62.39	istight1	9.44	13.57
1	106457	42548714	47.81	istight1	3.45	3.07
1	123815	49486673	81.25	istight1	11.64	16.45
1	123815	49486735	69.87	istight1	11.09	6.28
1	138890	55511316	87.13	istight1	19.80	3.01
1	16687	6669301	75.95	istight1	2.27	10.49
1	64747	25878077	45.38	istight1	11.51	11.86
1	103035	41180945	45.24	istight1	11.80	13.86
1	90025	35981324	54.92	istight1	7.44	3.17
1	92167	36837326	50.75	istight1	15.81	12.39
1	92169	36838330	80.21	istight1	14.94	9.98
1	162223	64837426	55.07	istight1	16.29	7.16
1	103521	41375350	47.91	istight1	6.19	19.18
1	123801	49480811	73.60	istight1	6.12	13.94
1	152677	61021641	93.58	istight1	5.05	16.50
1	152677	61021932	86.47	istight1	5.92	14.74
1	10389	4152186	69.21	istight1	4.82	17.61
1	10392	4153531	96.65	istight1	11.63	16.27
1	67616	27024464	70.90	istight1	12.42	12.40
1	67759	27081780	74.30	istight1	7.58	9.57
1	67873	27127225	59.59	istight1	9.59	13.20
1	68580	27410250	46.73	istight1	16.34	17.84
1	152790	61066836	45.01	istight1	7.23	10.51
1	154002	61551362	64.58	istight1	10.92	15.83
1	154010	61554465	45.83	istight1	7.55	19.43
1	81294	32491794	45.78	istight1	17.29	13.37
1	110092	44001479	49.30	istight1	18.47	17.84
1	10733	4289976	46.99	istight1	7.81	5.92
1	10838	4331882	56.33	istight1	10.02	4.23
1	67621	27026771	48.63	istight1	5.65	11.85
1	68064	27203903	48.60	istight1	6.15	6.59
1	68064	27203968	50.93	istight1	7.26	18.88
1	118645	47420302	55.00	istight1	19.47	10.71
1	6865	2743637	45.70	istight1	9.91	11.77
1	10053	4017607	68.14	istight1	6.07	0.51
1	10694	4274191	47.70	istight1	6.82	18.15
1	10707	4279252	46.70	istight1	14.99	19.44
1	80918	32341529	88.92	istight1	4.33	9.89
1	81174	32443658	45.94	istight1	10.31	1.46
1	81174	32443922	66.86	istight1	9.30	3.23
1	117750	47062016	131.27	istight1	3.72	18.20
1	110	43750	49.26	istight1	9.92	7.26
1	939	375290	46.58	istight1	6.61	3.53
1	1249	499288	48.01	istight1	12.27	18.87
1	17753	7095363	63.37	istight1	7.22	15.31
1	17801	7114432	46.40	istight1	9.21	16.79
1	17806	7116797	45.07	istight1	12.94	11.56
1	24973	9981273	46.96	istight1	10.58	19.39
1	37474	14977724	46.72	istight1	8.46	11.36
1	37488	14983265	57.09	istight1	6.48	8.60
1	41655	16648518	51.85	istight1	4.96	4.70
1	41955	16768650	52.65	istight1	1.97	9.64
1	41650	16646769	46.91	istight1	13.66	2.07
1	53390	21339107	73.29	istight1	19.22	14.66
1	32388	12945061	51.47	istight1	10.77	16.53
1	86383	34525264	91.35	istight1	12.10	1.19
1	86420	34540390	48.52	istight1	15.74	9.75
1	144411	57718257	50.67	istight1	5.36	16.28
1	3422	1367765	45.08	istight1	16.04	12.72
1	13924	5565086	52.46	istight1	18.69	15.00
1	4516	1805184	50.22	istight1	9.97	16.38
1	4614	1844196	64.48	istight1	11.82	3.31
1	5086	2032646	45.89	istight1	12.41	1.04
1	5463	2183579	47.12	istight1	13.42	3.35
1	5466	2184552	78.62	istight1	7.17	11.69
1	117603	47003324	48.73	istight1	9.95	7.26
1	110157	44027321	74.57	istight1	13.71	8.89
1	19088	7628879	62.26	istight1	6.19	17.42
1	24941	9968566	46.88	istight0	7.97	19.74
1	26030	10403742	57.51	istight1	18.99	9.43
1	6243	2495593	48.61	istight1	7.22	10.23
1	81249	32473876	56.97	istight1	2.26	17.17
1	110901	44324896	68.68	istight1	14.79	14.37
1	110950	44344705	59.88	istight1	12.40	5.09
1	110903	44325862	49.65	istight1	4.62	12.71
1	118432	47334967	45.22	istight1	9.18	5.56
1	118418	47329250	47.24	istight1	14.91	17.63
1	118629	47413956	65.44	istight1	1.36	2.35
1	118422	47330922	85.86	istight1	6.14	6.14
1	136928	54727490	49.82	istight1	3.60	15.97
1	136916	54722737	68.33	istight1	18.94	14.13
1	169232	67638617	55.10	istight1	10.29	6.45
1	174395	69702226	57.34	istight1	1.53	17.60
1	177277	70854088	94.24	istight1	3.25	3.99
1	177295	70861404	48.62	istight1	13.58	10.48
1	5773	2307413	54.03	istight1	18.85	14.70
1	6074	2427622	50.64	istight1	11.05	14.86
1	74846	29914789	52.15	istight1	10.52	5.84
1	112643	45020845	56.13	istight1	3.05	19.80
1	86395	34530142	49.91	istight1	9.14	3.04
1	86395	34530215	95.09	istight1	16.23	9.24
1	86405	34534200	45.68	istight1	18.23	12.61
1	86405	34534355	49.94	istight1	19.97	19.91
1	113264	45269311	47.52	istight1	7.25	19.64
1	4170	1666589	73.41	istight1	15.17	12.06
1	4589	1834003	73.17	istight1	18.30	13.45
1	4622	1847228	45.53	istight1	9.19	7.23
1	4624	1848359	66.25	istight1	4.20	18.75
1	5120	2046263	47.26	istight1	1.72	1.72
1	5452	2178805	69.28	istight1	16.13	15.04
1	5892	2354891	46.93	istight1	3.03	15.10
1	6251	2498404	65.49	istight1	2.01	17.89
1	100719	40255551	59.11	istight1	3.36	14.21
1	118667	47428829	59.09	istight1	17.35	13.40
1	5383	2151243	52.42	istight1	12.99	19.66
1	6337	2532747	49.12	istight1	8.10	9.25
1	6377	2548785	86.50	istight1	5.51	8.76
1	6692	2674558	46.37	istight1	3.62	6.25
1	6932	2770783	87.10	istight1	7.90	17.15
1	7148	2856914	49.42	istight1	10.36	1.86
1	21187	8468170	88.23	istight1	7.11	12.82
1	21159	8456971	45.52	istight1	5.71	11.56
1	21401	8553317	53.46	istight1	3.00	11.43
1	96573	38598135	48.83	istight1	12.16	16.23
1	116441	46538825	46.63	istight1	10.88	6.36
1	116463	46547856	61.14	istight1	7.06	10.64
1	116496	46561161	49.50	istight1	4.81	1.28
1	116794	46680338	46.75	istight1	7.82	1.41
1	4368	1745963	45.27	istight1	9.54	3.49
1	5251	2098434	45.27	istight1	15.49	3.97
1	5251	2098755	48.75	istight1	1.57	7.52
1	5256	2100741	46.78	istight1	12.80	17.29
1	5261	2102594	45.41	istight1	12.58	2.08
1	5262	2103099	46.45	istight1	3.73	4.95
1	5332	2130896	46.54	istight1	5.42	3.11
1	36074	14418323	47.82	istight1	13.68	6.48
1	36075	14418620	66.29	istight1	17.58	4.12
1	4421	1767101	53.58	istight1	5.86	4.17
1	4422	1767423	64.97	istight1	16.60	1.65
1	4458	1781682	46.66	istight1	1.40	15.74
1	5193	2075546	47.93	istight1	14.52	2.51
1	5193	2075582	51.79	istight1	0.26	7.36
1	5196	2076461	45.61	istight1	14.14	8.32
1	5197	2076812	45.97	istight1	11.67	15.80
1	5244	2095832	54.75	istight1	3.07	17.44
1	5269	2105843	50.75	istight1	19.32	18.56
1	6056	2420702	45.47	istight1	16.80	0.94
1	59954	23962705	52.32	istight1	5.78	10.35
1	59908	23944153	46.37	istight1	16.68	7.36
1	59915	23947074	54.21	istight1	1.85	0.06
1	81261	32478698	46.22	istight1	6.72	2.98
1	118639	47417939	46.01	istight1	5.90	13.23
1	118800	47482223	59.83	istight1	13.29	13.72
1	124562	49785082	50.93	istight1	7.00	2.68
1	7503	2998881	45.99	istight0	2.71	16.49
1	58283	23294617	64.66	istight1	8.13	8.64
1	58285	23295369	47.87	istight1	16.03	4.14
1	58586	23415972	50.21	istight1	19.41	17.71
1	58749	23481048	114.13	istight1	16.11	9.32
1	74307	29698849	78.51	istight1	18.92	1.35
1	74334	29709834	53.81	istight1	8.21	11.14
1	74498	29775341	67.87	istight1	5.04	5.63
1	74510	29780094	47.20	istight1	7.20	8.62
1	118848	47500840	45.19	istight1	17.83	5.33
1	119211	47646356	45.34	istight1	7.44	17.35
1	133478	53348684	66.49	istight1	15.42	5.68
1	133488	53352598	57.36	istight1	18.49	8.56
1	141083	56388314	51.94	istight1	10.16	7.64
1	141089	56390522	51.36	istight1	12.67	19.54
1	20100	8033513	45.51	istight1	5.06	2.53
1	14559	5818875	46.52	istight1	4.59	3.89
1	14559	5818966	58.52	istight1	10.89	0.23
1	124697	49838932	45.57	istight1	1.60	3.04
1	125553	50180969	58.53	istight1	2.58	5.37
1	125569	50187473	51.62	istight1	15.06	3.66
1	125596	50198263	57.87	istight1	3.21	19.42
1	134328	53688075	51.27	istight1	17.88	9.54
1	134333	53690229	55.09	istight1	8.90	6.13
1	143379	57305694	45.50	istight1	11.65	5.48
1	164569	65774945	84.05	istight1	9.98	17.73
1	165922	66315658	46.31	istight1	19.86	8.09
1	165922	66315982	45.86	istight1	15.70	2.49
1	171985	68738890	71.06	istight1	16.26	4.52
1	176790	70659398	45.55	istight1	15.35	4.70
1	176814	70669144	60.03	istight1	13.74	8.67
1	176815	70669564	57.43	istight1	6.47	13.74
1	14212	5680400	45.21	istight1	19.09	16.73
1	14417	5762369	45.09	istight1	16.06	1.20
1	21797	8711725	48.26	istight1	14.63	11.05
1	21797	8711971	66.90	istight1	6.27	4.91
1	21956	8775232	51.13	istight1	11.69	17.97
1	22133	8846057	50.62	istight1	10.60	6.71
1	22133	8846179	46.48	istight1	17.84	2.87
1	22133	8846354	78.81	istight1	13.94	15.94
1	32822	13118272	46.93	istight1	6.21	16.38
1	32846	13127884	74.07	istight1	19.93	7.60
1	32987	13184330	45.55	istight1	11.75	18.30
1	33290	13305554	144.05	istight1	7.80	12.27
1	33720	13477375	51.46	istight1	17.09	19.21
1	33732	13482168	63.20	istight1	16.57	1.37
1	112761	45068393	49.36	istight1	3.65	2.62
1	96672	38637770	54.48	istight1	1.11	3.01
1	97593	39005977	45.97	istight1	2.96	16.52
1	5469	2185723	56.05	istight1	14.74	2.20
1	5471	2186585	46.31	istight0	1.88	13.22
1	7925	3167392	45.18	istight1	19.34	11.89
1	8252	3298077	86.16	istight1	12.06	19.10
1	13659	5459584	60.66	istight0	10.95	19.64
1	13695	5473988	49.47	istight1	18.00	15.06
1	65907	26341606	60.24	istight1	17.96	2.94
1	100453	40149035	52.25	istight1	10.07	7.12
1	9448	3776154	59.17	istight1	7.93	15.37
1	8786	3511285	46.05	istight0	6.23	19.41
1	8786	3511438	50.50	istight1	13.87	11.70
1	9388	3752213	59.37	istight1	16.29	12.38
1	9397	3755684	68.72	istight1	15.83	4.65
1	67117	26825419	47.83	istight1	19.84	5.65
1	41501	16586941	46.15	istight1	7.93	12.37
1	57787	23096343	50.15	istight1	7.43	0.70
1	57796	23099854	52.90	istight1	18.24	7.83
1	58548	23400587	68.10	istight1	15.40	8.47
1	58548	23400623	45.88	istight1	19.91	10.03
1	58551	23401707	45.96	istight1	4.10	7.74
1	58551	23401793	51.84	istight1	1.53	7.79
1	58801	23501404	72.92	istight1	13.65	3.68
1	124461	49744408	102.99	istight1	16.36	10.65
1	1421	567667	77.57	istight1	5.02	14.22
1	7701	3077770	72.66	istight1	13.07	4.92
1	7701	3077890	49.69	istight1	14.86	1.55
1	7930	3169523	46.24	istight1	14.53	7.77
1	7937	3172309	45.54	istight1	16.52	13.56
1	16390	6550406	60.26	istight1	15.59	8.71
1	100273	40076826	88.78	istight1	16.86	14.09
1	100307	40090468	87.36	istight1	8.24	18.20
1	100307	40090628	45.25	istight1	5.62	17.64
1	100456	40150151	45.38	istight1	12.76	16.49
1	100470	40155954	49.88	istight1	18.30	15.85
1	3583	1432053	55.19	istight1	3.53	6.83
1	74513	29781336	45.48	istight1	12.37	8.83
1	140721	56243544	46.29	istight1	3.86	9.48
1	140875	56305197	45.58	istight1	10.52	18.61
1	57784	23094961	47.34	istight1	10.95	1.50
1	58023	23190535	53.29	istight1	11.40	18.01
1	58047	23200144	62.52	istight1	3.25	19.63
1	100405	40129770	48.01	istight1	10.16	17.31
1	140880	56306932	130.05	istight1	3.93	17.58
1	78475	31364911	46.59	istight1	5.39	18.97
1	89503	35772430	47.97	istight1	4.68	11.84
1	89509	35774812	59.23	istight1	8.32	9.54
1	82640	33029528	48.85	istight1	1.61	16.55
1	89542	35788100	71.98	istight1	12.85	0.65
1	96921	38737312	47.35	istight1	11.62	12.79
1	101654	40628909	45.48	istight1	1.78	17.80
1	117619	47009711	53.66	istight1	14.89	1.11
1	132720	53045324	45.24	istight1	9.21	0.66
1	114476	45753821	45.11	istight1	11.19	10.23
1	120389	48116941	56.69	istight1	14.39	16.12
1	120395	48119338	61.75	istight1	10.55	0.82
1	120959	48345050	66.02	istight1	3.63	7.11
1	149650	59812099	61.17	istight1	10.65	19.83
1	149650	59812270	45.70	istight1	14.66	3.96
1	149650	59812321	57.43	istight1	3.73	10.79
1	149653	59813420	45.57	istight1	8.72	16.94
1	152946	61129444	60.16	istight1	1.73	19.13
1	154584	61784325	45.89	istight1	5.36	9.62
1	164416	65713927	61.07	istight1	17.72	17.85
1	162052	64768940	47.20	istight1	19.06	9.20
1	101053	40389010	110.74	istight1	16.54	11.42
1	101055	40389855	49.68	istight1	18.12	14.14
1	156473	62538943	53.98	istight1	18.86	19.14
1	170027	67956641	160.41	istight1	4.10	18.64
1	100158	40030947	71.47	istight1	11.57	13.26
1	100168	40034966	74.52	istight1	13.31	13.39
1	28094	11228497	46.04	istight1	13.93	1.57
1	28096	11229595	46.20	istight1	1.20	4.39
1	160732	64241211	47.33	istight1	19.73	15.63
1	168785	67460193	48.31	istight1	5.39	5.74
1	160743	64245880	45.50	istight1	0.81	2.66
1	160754	64250052	53.44	istight1	1.66	7.62
1	161017	64355263	48.16	istight1	6.59	2.89
1	161010	64352491	48.07	istight1	6.47	0.92
1	161013	64353893	50.61	istight1	4.66	10.67
1	161283	64461730	45.86	istight1	10.03	10.29
