206466	650	983314397	26.11	0	9.26	16.02
206466	666	1002208655	33.35	0	16.96	13.28
206466	589	911937756	41.53	0	14.81	15.82
206466	557	873553059	36.80	0	3.55	13.05
206466	572	891737132	32.23	0	11.79	16.82
206466	607	933627746	23.41	0	17.12	5.14
206466	608	934497581	20.56	0	12.99	3.47
206466	609	936292593	50.35	0	16.61	8.96
206466	612	940090693	20.14	0	8.97	16.20
206466	635	966577921	24.16	0	4.55	5.80
206466	644	976504263	25.88	0	9.37	12.35
206466	644	976604734	23.64	0	3.62	14.58
206466	653	987318187	26.88	0	4.30	19.97
206466	658	992547960	22.60	0	7.39	5.70
206466	662	996861495	21.75	0	12.02	10.67
206466	516	822803196	34.13	0	17.04	13.03
206466	528	838166654	23.15	0	14.36	6.53
206466	539	852035086	23.85	0	14.23	5.67
206466	546	861076038	21.31	0	11.58	4.57
206466	548	863232382	22.00	0	16.27	2.46
206466	552	866494983	34.91	0	7.95	6.29
206513	165	157951194	20.17	0	19.08	17.57
206513	188	178752956	45.25	0	15.43	3.37
206513	215	203134118	20.49	0	11.78	16.54
206513	123	118549484	20.72	0	8.88	4.12
206513	248	232099145	24.27	0	9.09	13.97
206513	252	236327545	21.72	0	15.34	8.41
206513	268	250173923	47.39	1	12.29	6.17
206513	288	267189597	36.87	0	1.41	2.62
206513	294	272716699	28.95	1	15.64	4.91
206513	314	289368317	22.39	0	15.18	12.30
206513	320	294837766	25.51	0	17.76	1.03
206513	228	214841389	34.05	0	16.11	13.00
206513	229	215831178	20.23	0	19.69	5.68
206513	269	251334588	22.53	0	13.12	0.94
206513	271	252601825	27.01	0	15.50	6.74
206513	275	255907290	22.83	0	19.62	1.43
206513	277	258112100	24.03	1	1.82	13.24
206513	282	262314478	20.23	0	17.65	6.90
206513	282	262133046	22.09	0	18.23	18.28
206513	301	278335782	20.85	0	18.02	2.72
206513	106	102938272	29.00	1	4.53	3.07
206513	110	106960762	23.16	0	9.69	15.85
206513	111	107472001	24.51	1	17.58	6.23
206513	116	112276137	22.16	1	6.11	16.81
206513	116	112145316	20.03	0	17.92	0.01
206513	133	128210714	20.99	0	14.73	16.16
206513	143	137475957	23.65	0	7.80	1.31
206513	147	141810300	29.27	0	19.02	3.38
206513	51	49800468	33.57	0	3.55	3.93
206513	53	52566802	31.86	0	10.89	12.28
206513	91	88932471	32.02	0	11.46	4.76
206513	93	90372185	30.94	0	18.81	18.98
206513	8	7445138	21.04	0	18.17	4.83
206513	21	20340616	20.52	0	13.37	10.06
206513	22	21935760	41.18	0	11.68	9.18
206513	22	21525881	26.33	0	16.72	15.00
206513	25	24789769	22.48	0	7.89	19.76
206513	26	25181517	44.85	0	16.25	19.38
206513	33	32664091	20.42	0	9.50	14.73
206513	37	36948384	20.50	0	15.04	9.97
206513	43	42558339	21.79	0	15.52	7.14
206513	45	44707434	31.20	0	5.73	1.92
206512	1086	1317132542	36.43	0	19.45	14.22
206512	1094	1326256805	23.76	0	5.04	14.28
206512	1098	1329648035	22.18	0	19.58	5.82
206512	1107	1339734314	25.95	0	12.13	13.94
206512	1111	1344216757	34.81	0	19.14	6.42
206512	1121	1354136538	25.47	0	15.49	16.14
206512	1123	1356311477	32.18	0	14.22	3.08
203987	578	667031176	24.49	0	16.92	2.58
203987	581	670087195	23.59	0	10.08	4.40
203987	584	673936170	25.36	0	9.34	16.22
203987	587	676665040	23.75	0	13.28	18.08
203987	593	682509728	20.12	0	9.08	9.46
203987	608	698220785	23.84	0	19.69	0.96
203987	610	700998548	40.39	1	12.14	1.07
203987	636	727709072	20.41	0	3.00	13.17
203987	642	733529479	21.14	0	17.37	1.30
203987	644	735020704	31.91	0	4.76	13.99
206512	1037	1263592029	30.06	0	2.89	17.35
206512	1058	1286373370	41.76	0	14.60	3.98
206512	1060	1289326426	29.59	0	1.65	13.37
206512	1064	1293784867	36.56	0	17.78	13.47
206512	1065	1294667101	29.29	0	9.56	5.12
206512	1069	1298907761	20.03	0	3.19	9.97
206512	1023	1248142634	28.10	0	2.24	13.77
206512	1187	1423008652	33.41	0	19.92	1.77
206512	1192	1428109118	26.84	0	16.37	3.36
206512	1196	1432124169	21.78	0	17.12	5.46
206512	1198	1434802303	22.58	0	11.70	10.52
206512	1205	1441560445	34.50	0	10.04	18.99
206512	1210	1446501487	20.52	0	6.87	4.85
206512	1142	1376353041	20.98	0	16.78	11.58
206512	1152	1387253845	23.89	0	17.07	5.87
206512	1152	1386765141	21.30	0	3.44	17.11
206512	1162	1397050962	20.01	0	15.41	15.96
206512	910	1120021973	27.78	1	12.87	5.48
206512	910	1120180486	29.68	0	6.50	9.72
206512	910	1120324944	31.25	0	17.77	11.99
206512	919	1130941447	32.45	0	14.50	11.73
206512	931	1144492797	21.87	0	20.00	13.99
206512	931	1145509763	22.05	0	18.70	10.89
206512	933	1146775723	26.28	0	10.02	12.95
206512	941	1156831510	27.13	0	5.78	16.14
206512	942	1157166473	22.27	0	3.07	2.37
206512	942	1157331410	23.97	0	3.23	16.34
206512	950	1167072826	25.69	0	11.78	19.36
206512	998	1220628288	20.74	0	12.83	11.58
206512	998	1221271443	22.67	0	4.56	7.27
206512	998	1221061200	28.45	0	6.96	7.39
206512	1012	1236920343	21.57	0	13.49	9.67
206512	1014	1238442665	23.82	0	5.60	6.38
206512	1015	1239403258	20.27	0	7.87	16.33
206512	1028	1254179647	22.19	0	2.37	13.23
206512	1040	1267495483	22.83	0	9.44	19.95
206512	1043	1270037348	33.98	0	13.75	1.34
206512	954	1171493496	35.65	0	13.78	3.75
206512	959	1177424463	43.83	0	6.46	18.07
206512	960	1178754579	24.48	0	17.55	14.00
206512	973	1192443395	22.33	0	3.39	10.37
206512	978	1198960591	30.20	1	17.27	5.76
206512	983	1204569773	20.32	0	19.04	16.55
206512	986	1208009680	22.93	0	5.66	18.89
206512	880	1085906485	27.30	0	10.94	1.83
206512	880	1085404465	20.68	0	11.69	2.20
206512	881	1086731127	24.20	0	18.19	2.21
206512	884	1089882020	21.23	0	9.58	3.84
206512	886	1091816964	58.54	1	11.19	1.61
206512	905	1114706566	69.41	0	10.05	18.94
206512	912	1122293997	30.60	0	19.83	4.18
206512	913	1124149047	21.66	0	16.76	11.85
206512	766	969040669	20.15	1	14.91	12.89
206512	856	1061615764	21.39	0	13.03	9.21
206512	871	1076821296	25.74	0	15.00	2.60
206512	876	1081840885	30.89	0	19.25	7.79
206512	786	989320810	21.52	0	2.39	7.02
206512	794	997663777	20.85	0	7.31	6.00
206512	794	998169667	23.78	0	10.92	16.96
206512	694	890745595	30.53	0	11.77	13.09
206512	715	913551531	23.95	0	6.83	3.49
206512	719	917578344	21.15	0	14.91	5.72
206512	725	924439692	23.33	0	19.11	1.68
206512	737	937988206	26.90	0	18.26	1.47
203987	491	573532823	22.23	1	17.01	6.72
203987	496	579129214	20.15	0	17.21	8.21
203987	496	578456770	20.98	1	3.42	10.60
203987	498	581443011	20.38	0	12.11	9.77
203987	547	634394255	25.15	0	15.48	10.52
203987	555	642929253	20.29	0	5.27	17.84
203987	574	662700066	32.92	0	15.68	5.83
203987	591	680408474	21.82	0	9.11	6.57
206512	695	891692671	22.74	0	4.24	13.85
206512	706	903690822	22.48	1	2.98	16.35
206512	706	903719210	22.18	0	2.16	13.82
206512	717	915518680	38.91	0	2.70	12.20
206512	646	836560366	22.60	0	10.47	0.33
206512	654	845921195	20.54	0	17.67	5.85
206512	658	850715301	20.57	0	18.28	13.14
206512	661	853575039	23.98	0	15.57	7.21
206512	673	866883367	33.85	0	5.27	0.90
206512	674	867892014	20.79	0	5.76	15.48
206512	682	877694753	29.01	0	19.57	13.78
206512	746	947624179	23.82	0	9.34	17.33
206512	747	948622572	21.84	0	15.42	3.37
206512	754	955368163	23.48	0	16.68	8.75
206512	754	955765892	27.22	0	19.15	9.70
206512	755	956701829	34.92	0	12.39	19.44
206512	759	961404302	21.28	0	12.84	18.83
206512	759	960753186	20.39	0	19.61	3.53
206512	773	976170954	21.97	0	19.20	9.69
206512	777	980634739	32.23	0	15.49	14.56
206512	779	982077409	23.75	0	15.81	17.17
206512	779	982123223	25.54	0	13.56	18.47
206512	591	772539713	21.97	0	12.45	7.20
206512	601	785182539	23.70	0	18.84	9.55
206512	607	792399654	25.12	0	15.04	18.13
206512	608	792653434	21.11	0	17.64	14.39
206512	609	794821137	25.78	0	3.30	17.18
206512	613	798762091	28.57	0	7.61	5.30
206512	638	827582645	36.93	0	14.96	9.77
206512	644	834161672	21.88	0	19.00	1.56
206512	645	835804850	31.69	0	13.77	0.56
206512	505	668984178	20.16	0	17.78	2.46
206512	569	746958400	21.21	0	6.13	16.07
206512	572	751011598	22.25	0	4.21	5.87
206512	572	750618002	30.12	0	11.88	18.28
206512	499	660807297	43.11	1	9.25	6.92
206512	528	697493307	20.80	0	15.66	14.26
206512	533	703127722	21.42	0	19.99	5.27
206512	535	706175155	24.68	0	12.12	4.03
206512	549	723052990	28.72	0	16.24	0.71
206512	468	621175595	46.22	0	5.40	12.95
206512	472	626524606	24.62	0	11.71	0.87
206512	482	639893689	25.32	0	14.16	4.78
206512	489	647980319	25.57	0	2.89	1.42
206512	501	663996199	35.15	0	17.79	9.30
206512	393	521484800	20.07	0	15.25	2.03
206512	393	522041699	23.32	0	17.98	7.44
206512	393	522329845	54.58	1	10.19	13.66
206512	396	525374787	34.62	0	15.61	10.26
206512	405	538828782	22.65	0	13.73	9.01
206512	408	542482218	20.01	0	12.30	19.45
206512	419	556711684	29.77	0	9.43	5.48
206512	421	559424009	48.88	0	16.86	0.28
206512	422	561891347	20.09	0	1.91	7.34
206512	450	598357450	37.59	0	6.80	15.50
206512	464	616383100	43.07	0	11.26	10.52
206512	466	618912242	24.75	0	17.57	5.12
206512	481	638253191	21.16	0	4.84	11.74
206512	595	777706492	36.18	0	16.27	1.47
203987	486	567383376	21.58	0	12.43	16.66
203987	520	604968917	21.22	0	6.05	19.93
203987	530	616048642	20.26	0	7.29	16.28
206512	496	657025381	23.56	0	7.65	2.48
206512	502	665179412	20.92	0	15.67	0.20
206512	512	677495720	35.44	0	9.08	13.64
206512	521	688664755	20.13	1	13.10	6.60
206512	521	688730603	22.08	0	8.60	6.04
206512	362	478409640	20.68	0	12.81	4.49
206512	363	479776925	20.87	0	11.07	0.62
206512	364	481702404	22.43	0	10.32	2.12
206512	439	583367652	36.98	0	11.66	12.97
206512	449	596342458	23.26	0	1.69	11.26
206512	309	402158581	22.23	0	2.70	12.63
206512	325	426443018	24.93	0	5.97	10.22
206512	330	432747606	28.34	0	4.08	18.82
206512	330	433017334	30.31	0	4.28	2.19
206512	339	446203980	23.32	0	11.05	19.12
206512	340	447319518	39.42	0	17.78	10.86
206512	344	453508117	20.21	1	14.09	9.52
206512	350	461936526	22.57	0	4.25	0.60
206512	352	464418080	50.53	0	12.46	3.57
206512	352	464343869	28.95	0	19.22	10.47
206512	353	465653722	23.14	0	16.92	11.59
206512	357	472291692	21.63	0	4.22	4.20
206512	387	513127522	23.47	0	5.60	17.97
206512	398	528860183	22.37	0	7.88	0.45
206512	402	534723334	30.66	0	6.04	2.82
206512	297	384920405	25.12	0	8.24	16.05
206512	302	392298792	30.74	1	9.11	10.09
206512	307	399110937	20.34	0	3.16	6.57
206512	307	400221409	73.28	0	15.93	13.68
206512	307	399676584	24.22	0	13.30	12.03
206512	310	403484480	30.11	0	7.81	11.48
206512	242	300528441	21.18	0	13.52	11.32
206512	291	375364906	21.73	0	18.77	15.21
206512	252	316462615	21.58	0	19.90	9.18
206512	222	268300753	20.91	0	19.23	17.14
206512	226	274710115	51.87	0	16.16	1.84
206512	237	291988939	29.84	0	4.79	17.80
206512	263	333520718	25.72	0	9.32	17.48
206512	284	364806295	22.28	0	9.67	8.88
206512	200	232765852	29.07	0	16.30	14.20
206512	215	256433078	20.77	0	13.96	6.31
206512	230	281614220	26.40	0	5.31	17.06
206512	150	147112126	25.21	0	1.44	11.60
206512	156	157113689	30.66	0	13.96	9.15
206512	164	172215313	22.06	0	19.75	0.86
206512	165	173687132	22.34	0	6.54	17.97
206512	168	177524886	20.31	0	12.27	4.98
206512	171	183346037	20.04	0	18.91	8.37
206512	175	190590751	21.68	0	2.90	15.17
206512	193	220896820	34.26	1	8.80	0.40
206512	197	227259341	25.05	0	12.69	3.97
206512	128	113944277	20.07	0	14.37	2.49
206512	128	113801586	26.07	0	1.29	10.72
206512	138	125543769	24.60	0	1.28	4.79
206512	141	130732854	23.31	0	9.28	9.92
206512	819	1023669649	22.06	0	4.87	7.97
206512	822	1027226435	22.35	0	10.29	4.82
206512	825	1030533886	25.77	0	14.90	16.45
206512	827	1032668525	30.07	0	18.05	4.29
206512	831	1036200702	36.24	0	17.35	18.27
206512	835	1040537593	29.22	1	11.25	12.56
206512	836	1041673233	38.93	1	7.69	13.03
206512	117	93763971	33.39	0	9.19	13.61
206512	127	111549890	27.28	0	13.50	1.19
206512	178	195803785	32.38	0	3.16	11.42
206512	180	199006207	43.64	1	10.21	4.78
206512	182	201742025	23.11	0	18.82	16.61
206512	189	214874680	31.79	0	14.68	1.26
203987	387	454966783	51.69	0	6.00	14.00
203987	391	459610609	26.43	0	18.70	9.86
203987	393	461814032	27.96	0	6.09	15.85
203987	395	463944903	45.07	0	16.08	19.24
203987	398	467074638	22.45	0	2.63	1.98
203987	399	468342409	24.01	0	18.01	8.75
203987	401	471606741	22.22	0	5.46	19.07
203987	416	489059494	28.32	0	8.64	11.22
203987	417	489175245	22.48	0	17.98	1.48
203987	430	504196243	23.14	0	19.86	5.80
206512	108	76710961	21.95	0	11.60	4.69
206512	111	83631586	27.44	0	13.61	10.73
206512	112	84610987	20.74	0	17.76	11.58
206512	91	45975466	28.58	0	15.98	16.96
206512	95	52399807	45.08	0	3.58	9.82
206594	98	92702165	23.15	0	8.89	4.65
206594	98	93258044	28.03	0	19.35	18.72
206594	85	70206468	30.42	1	9.02	0.59
206594	88	74617841	32.82	0	13.62	18.92
206594	84	67296563	29.57	1	9.15	1.97
206594	74	48302367	38.67	0	8.32	14.60
206594	74	48572194	21.86	0	7.22	4.66
206594	152	194949008	20.61	0	18.57	0.20
206594	152	193805829	21.44	0	5.44	14.17
206575	40	58564885	25.08	0	3.86	3.12
206575	43	62963537	41.31	0	7.07	18.79
206575	24	35824179	23.33	1	16.35	15.49
206575	29	42594456	22.51	0	10.59	7.91
206575	31	46500493	20.81	0	16.14	19.32
206575	35	51210197	72.93	1	9.03	12.66
203987	759	848695720	20.70	0	11.28	13.52
203987	761	851224614	28.48	1	6.65	8.85
203987	761	851196451	25.32	0	12.92	17.57
203987	883	964529174	22.84	0	5.01	17.58
203987	891	971644631	23.70	0	8.44	17.64
203987	891	971200291	24.71	0	3.40	10.44
203987	896	975609564	21.12	0	11.51	17.71
203987	912	989662785	36.35	0	19.20	17.41
203987	926	1002176770	21.38	0	18.27	10.51
203987	935	1010077794	25.78	0	18.82	1.28
206574	52	90147580	24.42	0	17.91	6.78
206574	52	90200506	22.71	0	1.16	7.03
206574	56	96616828	45.02	0	16.97	1.44
206574	60	103573933	20.56	0	19.20	1.68
206574	64	109350991	20.46	0	1.90	3.55
206574	68	115700508	20.41	0	18.15	16.17
206574	71	120124864	36.46	0	11.31	5.16
206574	73	123762421	22.23	0	18.62	18.74
206574	74	124868861	24.20	0	15.34	2.73
206574	75	126390801	28.08	0	3.18	0.39
206574	78	132048760	21.24	0	15.75	3.80
206574	78	131433729	40.30	1	8.09	18.03
206574	79	133310696	30.98	0	19.79	19.28
206574	20	34754869	21.15	0	10.19	2.98
206574	28	48243189	34.46	0	16.30	14.57
206574	42	73350270	25.49	0	3.29	12.91
206574	5	8801658	37.60	0	12.88	5.41
206573	3	5390635	22.03	0	10.31	2.73
206573	9	17250774	22.45	0	7.26	14.99
206573	13	24796098	41.07	0	10.15	2.89
206573	13	24010354	24.67	0	16.82	0.86
206550	89	68820340	23.87	0	7.85	17.43
206550	98	86644198	25.26	0	14.29	9.11
206550	99	87219425	25.59	0	18.35	8.30
206550	100	90046877	22.03	0	18.14	10.96
206550	127	138769200	26.37	0	6.86	13.73
206550	144	170061682	22.40	0	18.94	0.95
206550	85	62090344	21.71	0	10.04	13.22
206550	105	98316824	26.71	0	6.17	16.88
206550	105	99145439	22.89	0	10.51	4.30
206542	688	993782218	28.21	0	15.41	19.01
206542	706	1012968359	53.02	0	9.78	13.87
206542	706	1012831863	34.47	0	7.16	1.26
206542	709	1016472596	44.20	0	3.57	9.76
206542	731	1039399061	25.58	0	16.61	12.10
206542	735	1043973815	20.67	0	6.60	14.18
206542	735	1043722118	24.86	0	6.30	5.42
206542	746	1055835704	32.09	0	6.47	8.62
206542	759	1069054926	20.68	0	2.20	11.80
206542	778	1088654300	23.71	0	4.88	5.29
206542	793	1103699544	28.97	0	10.58	5.31
206542	610	907215002	23.70	0	4.13	17.07
206542	639	940203622	20.40	0	6.54	13.05
206542	721	1029573371	20.88	0	7.78	3.28
206542	737	1045655377	23.15	0	10.68	16.89
206542	756	1065464214	46.56	0	5.08	1.75
203987	718	809021065	26.22	0	19.01	10.37
203987	730	820780007	20.54	1	14.30	0.17
203987	733	824013560	25.51	0	4.56	18.55
203987	738	828456794	22.41	0	8.10	15.30
203987	763	853203235	20.61	0	13.67	7.77
203987	768	857816441	23.00	0	3.79	15.88
206542	607	902910408	20.01	0	1.57	10.95
206542	632	931617032	20.19	0	19.51	18.36
206542	641	941439523	33.35	1	10.40	4.78
206542	654	955911997	21.77	0	3.99	17.44
206542	655	957206713	24.15	0	7.93	6.51
206542	551	838352229	36.67	0	15.66	3.17
206542	552	839279544	23.31	0	6.30	4.14
206542	558	846473899	23.80	0	17.79	18.93
206542	566	855762313	22.47	0	4.00	15.05
206542	569	859987626	26.70	0	4.23	15.96
206542	533	816547022	38.89	1	15.05	13.36
206542	542	827114606	26.71	1	17.91	12.08
206542	591	884680177	21.70	0	19.77	11.64
206542	608	904531563	20.22	0	6.10	19.87
206542	623	921738520	22.94	1	11.94	12.22
206542	627	925863874	23.48	0	10.23	11.96
206542	492	766232567	28.78	0	12.40	17.82
206542	493	768139809	31.46	1	6.23	8.49
206542	387	630177134	22.31	0	15.29	0.93
206542	394	639063661	36.63	0	8.51	10.52
206542	402	650286956	30.47	0	10.39	12.57
206542	402	650793836	32.36	0	19.19	11.62
206542	403	651387811	20.24	0	4.71	16.92
206542	404	653475759	28.43	0	2.34	16.10
206542	405	653842160	23.75	0	11.49	5.35
206542	406	655251099	23.93	0	18.78	4.64
206542	480	752028941	21.14	0	18.53	16.35
206542	480	751374736	20.90	0	17.25	4.82
206542	489	762370524	20.53	0	18.98	12.29
206542	457	723093905	22.09	0	8.34	11.65
206542	463	730337296	21.64	0	18.60	14.50
